"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL3628491";"";"None";"261.28";"0";"1.48";"5";"COc1ccc2oc(=O)c(CCNC(C)=O)cc2c1";"Inhibition";"'='";"3.4";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3631321";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 expressed in CHO cell membranes at 100 nM incubated for 60 mins by liquid scintillation spectrometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3627610";"1";"Scientific Literature";"Eur J Med Chem";"2015";"CHEMBL3308072";"";"";""
"CHEMBL45";"MELATONIN";"4.0";"232.28";"0";"1.86";"Melatonin";"COc1ccc2[nH]cc(CCNC(C)=O)c2c1";"Ki";"'='";"0.0823";"nM";"10.08";"";"";"UO_0000065";"43.42";"0.81";"8.22";"18.63";"1";"CHEMBL712573";"Binding affinity against human Melatonin receptor type 1A (MT1)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135782";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";""
"CHEMBL9997";"";"None";"348.45";"0";"3.94";"21";"CCC(=O)NCCc1c2n(c3ccc(OC)cc13)CCc1ccccc1-2";"pRA1";"'='";"-0.95";"";"";"";"";"";"";"";"";"";"0";"CHEMBL712571";"Relative Binding Affinity (pRA1) to cloned human Melatonin receptor type 1A, stably expressed in NIH3T3 rat fibroblast cells, determined using 2-[125I]iodomelatonin";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136758";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307716";"";"";""
"CHEMBL34730";"";"None";"266.73";"0";"2.51";"68 (table 3)";"COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl";"Intrinsic activity";"'='";"0.96";"";"";"";"";"";"";"";"";"";"0";"CHEMBL714101";"Relative Intrinsic activity evaluated on [35S]GTP-gamma-S, binding in NIH3T3 cells stably transfected with human Melatonin receptor type 1A";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136758";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307716";"";"";""
"CHEMBL9935";"";"None";"388.51";"0";"4.72";"56";"CCOc1ccc2c(c1)c(CCNC(=O)C1CC1)c1n2CCCc2ccccc2-1";"pRA1";"'='";"-3.65";"";"";"";"";"";"";"";"";"";"0";"CHEMBL712571";"Relative Binding Affinity (pRA1) to cloned human Melatonin receptor type 1A, stably expressed in NIH3T3 rat fibroblast cells, determined using 2-[125I]iodomelatonin";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136758";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307716";"";"";""
"CHEMBL208802";"";"None";"298.39";"0";"2.83";"14d";"Cn1cc(C2(CNC(=O)C3CC3)CCC2)c2cc(O)ccc21";"Ki";"'='";"617.0";"nM";"6.21";"";"";"UO_0000065";"20.81";"0.39";"3.38";"11.44";"0";"CHEMBL866344";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL379413";"";"None";"286.38";"0";"2.74";"12a";"COc1ccc2c(c1)c(C1(CNC(C)=O)CCC1)cn2C";"Ki";"'='";"483.0";"nM";"6.32";"";"";"UO_0000065";"22.05";"0.41";"3.58";"14.60";"0";"CHEMBL866344";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL377871";"";"None";"286.37";"0";"2.74";"11b";"CCC(=O)NCC1(c2cn(C)c3ccc(OC)cc23)CC1";"Ki";"'='";"86.0";"nM";"7.07";"";"";"UO_0000065";"24.67";"0.46";"4.33";"16.33";"0";"CHEMBL866344";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL392421";"";"None";"260.34";"0";"2.17";"7a";"COc1cc(C)c2c(c1)c(CCNC(C)=O)cn2C";"Ki";"'='";"8.71";"nM";"8.06";"";"";"UO_0000065";"30.96";"0.58";"5.89";"18.63";"0";"CHEMBL894558";"Displacement of 2[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148025";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307716";"";"";""
"CHEMBL285718";"";"None";"279.38";"0";"3.66";"table 1, R1C1";"CCC(=O)NC1Cc2ccccc2C(c2ccccc2)C1";"Ki";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"25.88";"0.47";"3.57";"24.84";"0";"CHEMBL1031363";"Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143397";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3308072";"";"";""
"CHEMBL4279639";"";"None";"284.36";"0";"2.81";"(-)-17g";"CNC(=O)NCC1CCc2ccc3ccc(OC)cc3c21";"EC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4252026";"Agonist activity at human MT1 receptor expressed in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251551";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";""
"CHEMBL19050";"";"None";"302.42";"0";"3.49";"18";"CCCC1Nc2cccc([C@@H]3C[C@H]3CNC(=O)C(C)C)c2O1";"Ki";"'='";"4.9";"nM";"8.31";"";"";"UO_0000065";"27.48";"0.52";"4.82";"16.50";"0";"CHEMBL715944";"Binding of 2-[125I]iodomelatonin to membrane preparations of NIH3T3 cells stably expressing human Melatonin receptor type 1A";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147593";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3307716";"";"";""
"CHEMBL490188";"";"None";"334.42";"0";"3.78";"30";"COc1ccc2cc(-c3cccc(N)c3)cc(CCNC(C)=O)c2c1";"Ki";"'='";"82.0";"nM";"7.09";"";"";"UO_0000065";"21.19";"0.39";"3.31";"11.01";"0";"CHEMBL987963";"Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144204";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3307715";"";"";""
"CHEMBL519240";"";"None";"327.43";"0";"1.71";"4, A-987306";"Nc1nc2c(c(N3CCNCC3)n1)CCC1=C2[C@@H]2CCCC[C@@H]2O1";"Inhibition";"'='";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL952294";"Inhibition of human MT1 receptor at 10 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140203";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";""
"CHEMBL457138";"";"None";"405.54";"0";"4.59";"6c";"CCCC(=O)NCCc1c(CN2c3ccccc3CC2C)[nH]c2ccc(OC)cc12";"Ki";"'='";"40.74";"nM";"7.39";"";"";"UO_0000065";"18.22";"0.34";"2.80";"12.88";"0";"CHEMBL1031363";"Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143397";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3308072";"";"";""
"CHEMBL457763";"";"None";"292.36";"0";"1.17";"16, S26799";"CC(=O)NCCc1cccc2ccc(S(N)(=O)=O)cc12";"IC50";"'='";"310.0";"nM";"6.51";"";"";"UO_0000065";"22.26";"0.44";"5.34";"7.29";"0";"CHEMBL1772361";"Binding affinity to human MT1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1770106";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";""
"CHEMBL4211018";"";"None";"475.59";"0";"4.87";"20a";"CC(=O)NCCN(C)c1cccc(OCCCCNC(=O)Oc2cccc(-c3ccccc3)c2)c1";"Ki";"'='";"12.88";"nM";"7.89";"";"";"UO_0000065";"16.59";"0.31";"3.02";"9.87";"0";"CHEMBL4200433";"Displacement of [125I]iodomelatonin from human MT1 receptor expressed in rat NIH/3T3 cell membranes incubated for 90 mins by Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196155";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";""
"CHEMBL4206642";"";"None";"531.70";"2";"6.43";"20c";"CC(=O)NCCN(C)c1cccc(OCCCCCCCCNC(=O)Oc2cccc(-c3ccccc3)c2)c1";"Ki";"'='";"31.62";"nM";"7.50";"";"";"UO_0000065";"14.11";"0.26";"1.07";"9.39";"0";"CHEMBL4200433";"Displacement of [125I]iodomelatonin from human MT1 receptor expressed in rat NIH/3T3 cell membranes incubated for 90 mins by Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196155";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";""
"CHEMBL235329";"";"None";"236.31";"0";"1.66";"3k";"COc1cccc(N(C)CCCNC(C)=O)c1";"Intrinsic activity";"'='";"0.87";"";"";"";"";"";"";"";"";"";"0";"CHEMBL903005";"Intrinsic activity at human cloned MT1 receptor expressed in rat NIH3T3 cells after 30 mins by [35S]GTP-gamma-S binding assay relative to melatonin";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138357";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307716";"";"";""
"CHEMBL426861";"";"None";"286.38";"0";"2.83";"14b";"CCC(=O)NCC1(c2cn(C)c3ccc(O)cc23)CCC1";"Ki";"'='";"1514.0";"nM";"5.82";"";"";"UO_0000065";"20.32";"0.38";"2.99";"10.73";"0";"CHEMBL866344";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL218926";"";"None";"251.33";"0";"3.36";"10b";"CC(=O)NC/C(=C/c1ccccc1)c1ccccc1";"Ki";"'='";"3630.78";"nM";"5.44";"";"";"UO_0000065";"21.64";"0.39";"2.08";"18.69";"0";"CHEMBL909841";"Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137301";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL45";"MELATONIN";"4.0";"232.28";"0";"1.86";"melatonin";"COc1ccc2[nH]cc(CCNC(C)=O)c2c1";"Activity";"";"";"";"";"";"Agonist";"";"";"";"";"";"0";"CHEMBL866358";"Activity at MT1 receptor expressed in NIH3T3 cells assessed as inhibition of forskolin-stimulated cAMP synthesis at 1 nM";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"AGONIST";""
"CHEMBL207676";"";"None";"300.40";"0";"3.51";"19c";"CCCC(=O)NCC1(c2c[nH]c3ccc(OC)cc23)CCC1";"Activity";"";"";"";"";"";"Agonist";"";"";"";"";"";"0";"CHEMBL866361";"Activity at MT1 receptor expressed in NIH3T3 cells assessed as inhibition of forskolin-stimulated cAMP synthesis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"AGONIST";""
"CHEMBL18960";"";"None";"260.34";"0";"2.47";"9";"CCC1Nc2cccc([C@@H]3C[C@H]3CNC(C)=O)c2O1";"Ki";"'='";"0.35";"nM";"9.46";"";"";"UO_0000065";"36.32";"0.68";"6.99";"18.78";"0";"CHEMBL715944";"Binding of 2-[125I]iodomelatonin to membrane preparations of NIH3T3 cells stably expressing human Melatonin receptor type 1A";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147593";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3307716";"";"";""
"CHEMBL231872";"";"None";"246.31";"0";"2.16";"5a";"COc1cc(C)c2[nH]cc(CCNC(C)=O)c2c1";"Ki";"'='";"2.692";"nM";"8.57";"";"";"UO_0000065";"34.79";"0.65";"6.41";"15.84";"0";"CHEMBL894558";"Displacement of 2[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148025";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307716";"";"";""
"CHEMBL336054";"";"None";"313.40";"0";"3.41";"15b";"CCC(=O)NCC1CCc2c(OC)ccc3ccc(OC)c1c23";"Ki";"'='";"0.012";"nM";"10.92";"";"";"UO_0000065";"34.85";"0.65";"7.51";"22.96";"0";"CHEMBL713111";"Binding affinity for human melatonin receptor type 1A, expressed in HEK293 cells (2-[125I]iodomelatonin is used as radioligand)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133479";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";"";"";""
"CHEMBL138807";"";"None";"273.33";"0";"2.06";"3a";"COc1ccc2cccc(C(CO)CNC(C)=O)c2c1";"Ki";"'='";"10.96";"nM";"7.96";"";"";"UO_0000065";"29.12";"0.54";"5.90";"13.59";"0";"CHEMBL4002648";"Displacement of 2-[125I]Iodomelatonin from human MT1 receptor expressed in CHO cell membranes after 120 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002541";"1";"Scientific Literature";"Medchemcomm";"2014";"None";"";"";""
"CHEMBL4066279";"";"None";"291.32";"0";"2.01";"(S)-3c";"COc1ccc2cccc([C@H](CO)CNC(=O)CF)c2c1";"EC50";"'='";"1047.13";"nM";"5.98";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4002652";"Agonist activity at human MT1 receptor expressed in CHO cells after 1 hr by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002541";"1";"Scientific Literature";"Medchemcomm";"2014";"None";"";"";""
"CHEMBL3648367";"";"None";"274.32";"0";"2.39";"BDBM103454";"COc1nc2ccc3c(c2o1)C(CCNC(C)=O)CC3";"IC50";"'='";"0.54";"nM";"9.27";"";"221308";"UO_0000065";"33.78";"0.63";"6.88";"14.40";"0";"CHEMBL3705070";"Binding Assay: Binding assay using melatonin receptors 1 or 2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638653";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL50398";"";"None";"207.27";"0";"1.76";"1a";"COc1cccc(CCCNC(C)=O)c1";"Ki";"'='";"23.3";"nM";"7.63";"";"";"UO_0000065";"36.82";"0.69";"5.87";"19.91";"0";"CHEMBL1107082";"Displacement of [3H]melatonin from human melatonin MT1 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156969";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";""
"CHEMBL4283302";"";"None";"590.62";"3";"-0.83";"7d; M19";"C=CCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(CC=C)ccc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1";"Activity";"'='";"2.97";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4272907";"Agonist activity at human MT1 receptor expressed in HEK293 cells at 1 mM after 24 hrs by Fluo-8 dye-based calcium assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4270555";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";""
"CHEMBL4285548";"";"None";"532.59";"1";"3.21";"8a";"C=CCc1ccc(OC(=O)c2ccccc2)c(-c2cc(CC=C)ccc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1";"Activity";"'='";"13.24";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4272907";"Agonist activity at human MT1 receptor expressed in HEK293 cells at 1 mM after 24 hrs by Fluo-8 dye-based calcium assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4270555";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";""
"CHEMBL1094546";"";"None";"497.59";"1";"6.12";"42";"CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc(-c4ccc(C(=O)O)cc4)cc3)cc12";"Ki";"'='";"0.55";"nM";"9.26";"";"";"UO_0000065";"18.61";"0.34";"3.14";"10.91";"0";"CHEMBL1108334";"Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157828";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL1095195";"";"None";"538.69";"2";"6.14";"26";"C=CCC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12";"Ki";"'='";"0.79";"nM";"9.10";"";"";"UO_0000065";"16.90";"0.31";"2.96";"11.87";"0";"CHEMBL1108334";"Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157828";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL1095832";"";"None";"538.69";"2";"5.98";"24";"CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)C5CC5)c4c3)cc12";"Ki";"'='";"1.07";"nM";"8.97";"";"";"UO_0000065";"16.65";"0.31";"2.99";"11.70";"0";"CHEMBL1108334";"Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157828";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL33869";"";"None";"308.38";"0";"3.32";"73 (table 5)";"COc1ccc2c(c1)c(CCNC(C)=O)cn2-c1ccccc1";"Intrinsic activity";"'='";"0.85";"";"";"";"";"";"";"";"";"";"0";"CHEMBL714100";"Intrinsic activity evaluated on [35S]GTP-gamma-S, binding in NIH3T3 cells stably transfected with human Melatonin receptor type 1A";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136758";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307716";"";"";""
"CHEMBL33557";"";"None";"246.31";"0";"2.18";"11";"CCC(=O)NCCn1ccc2ccc(OC)cc21";"Intrinsic activity";"'='";"0.93";"";"";"";"";"";"";"";"";"";"0";"CHEMBL714101";"Relative Intrinsic activity evaluated on [35S]GTP-gamma-S, binding in NIH3T3 cells stably transfected with human Melatonin receptor type 1A";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136758";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307716";"";"";""
"CHEMBL1223127";"";"None";"225.31";"0";"1.92";"12h";"COc1ccccc1SCCNC(C)=O";"Ki";"'='";"3630.78";"nM";"5.44";"";"";"UO_0000065";"24.14";"0.50";"3.52";"14.19";"0";"CHEMBL1227855";"Displacement of [125I]iodomelatonin from human cloned MT1 receptor expressed in rat NIH3T3 cells after 90 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221295";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307716";"";"";""
"CHEMBL306468";"";"None";"258.32";"0";"2.31";"2b";"CCC(=O)NCCc1ccnc2ccc(OC)cc12";"Ki";"'='";"6.9";"nM";"8.16";"";"";"UO_0000065";"31.59";"0.59";"5.85";"15.93";"0";"CHEMBL714105";"Binding affinity against human Melatonin receptor type 1A by displacement of [125I]iodomelatonin stably expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130511";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"CHEMBL3308072";"";"";""
"CHEMBL336647";"";"None";"269.34";"0";"3.01";"13a";"COc1ccc2cccc3c2c1CCC3CNC(C)=O";"Ki";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"33.77";"0.62";"6.09";"23.73";"0";"CHEMBL713111";"Binding affinity for human melatonin receptor type 1A, expressed in HEK293 cells (2-[125I]iodomelatonin is used as radioligand)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133479";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";"";"";""
