"Molecule ChEMBL ID","Molecule Name","Molecule Max Phase","Molecular Weight","#RO5 Violations","AlogP","Compound Key","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","pChEMBL Value","Data Validity Comment","Comment","Uo Units","Ligand Efficiency BEI","Ligand Efficiency LE","Ligand Efficiency LLE","Ligand Efficiency SEI","Potential Duplicate","Assay ChEMBL ID","Assay Description","Assay Type","BAO Format ID","BAO Label","Assay Organism","Assay Tissue ChEMBL ID","Assay Tissue Name","Assay Cell Type","Assay Subcellular Fraction","Assay Parameters","Assay Variant Accession","Assay Variant Mutation","Target ChEMBL ID","Target Name","Target Organism","Target Type","Document ChEMBL ID","Source ID","Source Description","Document Journal","Document Year","Cell ChEMBL ID","Properties","Action Type","Standard Text Value"
"CHEMBL1802027",,"None",285.35,"0","1.83","4f","CC(=O)NCCc1c(C2CC2)nn2ccc3c(c12)CCO3","Ki","'='",0.044,"nM",10.36,,,"UO_0000065",36.29,"0.67","8.53","18.62",0,"CHEMBL1803861","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1799975",1,"Scientific Literature","J Med Chem",2011,"CHEMBL3308072",,,
"CHEMBL1774512",,"None",243.31,"0","2.09","8","CC(=O)NCCC1=CCc2ccc3c(c21)CCO3","Ki","'='",0.045,"nM",10.35,,,"UO_0000065",42.53,"0.79","8.26","26.99",0,"CHEMBL1775434","Displacement of [125I]-2-iodomelatonin from human MT1 receptor expressed on CHO cells by microscintillation counting","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1772997",1,"Scientific Literature","J Med Chem",2011,"CHEMBL3308072",,,
"CHEMBL2112722",,"None",286.38,"0","3.41","11","CCCC(=O)NC[C@@H]1C[C@H]1c1cccc2nc(CC)oc12","Ki","'='",0.05,"nM",10.3,,,"UO_0000065",35.97,"0.67","6.89","18.68",0,"CHEMBL715944","Binding of 2-[125I]iodomelatonin to membrane preparations of NIH3T3 cells stably expressing human Melatonin receptor type 1A","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1147593",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"CHEMBL3307716",,,
"CHEMBL19026",,"None",392.54,"1","5.25","29","CCCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1OC(CCCCc1ccccc1)N2","Ki","'='",0.05,"nM",10.3,,,"UO_0000065",26.24,"0.49","5.05","20.45",0,"CHEMBL715944","Binding of 2-[125I]iodomelatonin to membrane preparations of NIH3T3 cells stably expressing human Melatonin receptor type 1A","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1147593",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"CHEMBL3307716",,,
"CHEMBL2112734",,"None",388.51,"1","5.02","31","O=C(NC[C@@H]1C[C@H]1c1cccc2nc(CCCCc3ccccc3)oc12)C1CC1","Ki","'='",0.05,"nM",10.3,,,"UO_0000065",26.51,"0.49","5.28","18.68",0,"CHEMBL715944","Binding of 2-[125I]iodomelatonin to membrane preparations of NIH3T3 cells stably expressing human Melatonin receptor type 1A","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1147593",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"CHEMBL3307716",,,
"CHEMBL4281712",,"None",270.33,"0","2.41","24a","COc1ccc2ccc3c(c2n1)C(CNC(C)=O)CC3","EC50","'='",0.05,"nM",10.3,,,"UO_0000065",,,,,0,"CHEMBL4252026","Agonist activity at human MT1 receptor expressed in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4251551",1,"Scientific Literature","Eur J Med Chem",2017,"None",,,
"CHEMBL2112700",,"None",362.47,"0","4.63","27","CC(=O)NC[C@@H]1C[C@H]1c1cccc2nc(CCCCc3ccccc3)oc12","Ki","'='",0.05,"nM",10.3,,,"UO_0000065",28.42,"0.52","5.67","18.68",0,"CHEMBL715944","Binding of 2-[125I]iodomelatonin to membrane preparations of NIH3T3 cells stably expressing human Melatonin receptor type 1A","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1147593",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"CHEMBL3307716",,,
"CHEMBL2112690",,"None",376.5,"1","5.02","28","CCC(=O)NC[C@@H]1C[C@H]1c1cccc2nc(CCCCc3ccccc3)oc12","Ki","'='",0.05,"nM",10.3,,,"UO_0000065",27.36,"0.50","5.28","18.68",0,"CHEMBL715944","Binding of 2-[125I]iodomelatonin to membrane preparations of NIH3T3 cells stably expressing human Melatonin receptor type 1A","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1147593",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"CHEMBL3307716",,,
"CHEMBL273787",,"None",526.68,"2","5.98","7","CC(=O)NCCc1cccc2ccc(OCCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12","Ki","'='",0.05,"nM",10.3,,,"UO_0000065",19.56,"0.36","4.32","13.44",0,"CHEMBL714104","Binding affinity for human Melatonin receptor type 1A stably transfected in human embryonic kidney cells (HEK 293) using 2-[125I]iodomelatonin as radioligand","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1136735",1,"Scientific Literature","J Med Chem",2003,"CHEMBL3307715",,,
"CHEMBL14136",,"None",568.76,"2","7.15","9","CC(=O)NCCc1cccc2ccc(OCCCCCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12","Ki","'='",0.05,"nM",10.3,,,"UO_0000065",18.11,"0.33","3.15","13.44",0,"CHEMBL714104","Binding affinity for human Melatonin receptor type 1A stably transfected in human embryonic kidney cells (HEK 293) using 2-[125I]iodomelatonin as radioligand","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1136735",1,"Scientific Literature","J Med Chem",2003,"CHEMBL3307715",,,
"CHEMBL2112724",,"None",284.36,"0","3.02","13","CCc1nc2cccc([C@@H]3C[C@H]3CNC(=O)C3CC3)c2o1","Ki","'='",0.05,"nM",10.3,,,"UO_0000065",36.23,"0.67","7.28","18.68",0,"CHEMBL715944","Binding of 2-[125I]iodomelatonin to membrane preparations of NIH3T3 cells stably expressing human Melatonin receptor type 1A","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1147593",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"CHEMBL3307716",,,
"CHEMBL8168",,"None",270.33,"0","3.42","46","COc1cccc(N(C)c2ccc(NC(C)=O)cc2)c1","Ki","'='",0.05,"nM",10.3,,,"UO_0000065",38.11,"0.70","6.88","24.78",0,"CHEMBL713258","Binding affinity towards human melatonin receptor type 1A","B","BAO_0000357","single protein format","None","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1146665",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"None",,,
"CHEMBL2112727",,"None",272.35,"0","3.02","10","CCC(=O)NC[C@@H]1C[C@H]1c1cccc2nc(CC)oc12","Ki","'='",0.05,"nM",10.3,,,"UO_0000065",37.82,"0.70","7.28","18.68",0,"CHEMBL715944","Binding of 2-[125I]iodomelatonin to membrane preparations of NIH3T3 cells stably expressing human Melatonin receptor type 1A","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1147593",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"CHEMBL3307716",,,
"CHEMBL1946221",,"None",279.29,"0","2.77","1","COc1ccc2cccc(CCNC(=O)C(F)F)c2c1","Ki","'='",0.054,"nM",10.27,,,"UO_0000065",36.76,"0.70","7.50","26.79",0,"CHEMBL3745570","Displacement of 2-[125I]-iodomelatonin from human melatonin receptor MT1 expressed in CHO cells after 1 hr by gamma counting analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3739270",1,"Scientific Literature","Medchemcomm",2015,"CHEMBL3308072",,,
"CHEMBL1946221",,"None",279.29,"0","2.77","1","COc1ccc2cccc(CCNC(=O)C(F)F)c2c1","Ki","'='",0.0537,"nM",10.27,,,"UO_0000065",36.77,"0.70","7.50","26.79",0,"CHEMBL3745570","Displacement of 2-[125I]-iodomelatonin from human melatonin receptor MT1 expressed in CHO cells after 1 hr by gamma counting analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3739270",1,"Scientific Literature","Medchemcomm",2015,"CHEMBL3308072",,,
"CHEMBL129890",,"None",341.45,"0","4.19","19c","CCCC(=O)NCCC1CCc2c(OC)ccc3ccc(OC)c1c23","Ki","'='",0.057,"nM",10.24,,,"UO_0000065",30,"0.56","6.05","21.54",0,"CHEMBL713111","Binding affinity for human melatonin receptor type 1A, expressed in HEK293 cells (2-[125I]iodomelatonin is used as radioligand)","B","BAO_0000219","cell-based format","None","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1133479",1,"Scientific Literature","J Med Chem",2000,"CHEMBL3307715",,,
"CHEMBL1774526",,"None",349.43,"0","3.62","22","COc1cccc(C2=C(CCNC(C)=O)c3c(ccc4c3CCO4)C2)c1","Ki","'='",0.057,"nM",10.24,,,"UO_0000065",29.32,"0.54","6.62","21.54",0,"CHEMBL1775434","Displacement of [125I]-2-iodomelatonin from human MT1 receptor expressed on CHO cells by microscintillation counting","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1772997",1,"Scientific Literature","J Med Chem",2011,"CHEMBL3308072",,,
"CHEMBL3648356",,"None",258.32,"0","2.69","BDBM103443","CC(=O)NCC[C@@H]1CCc2ccc3nc(C)oc3c21","IC50","'='",0.057,"nM",10.24,,"221297","UO_0000065",39.66,"0.74","7.55","18.58",0,"CHEMBL3705070","Binding Assay: Binding assay using melatonin receptors 1 or 2.","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3638653",37,"BindingDB Database",,2013,"None",,,
"CHEMBL10878","AGOMELATINE","4.0",243.31,"0","2.53","2","COc1ccc2cccc(CCNC(C)=O)c2c1","Ki","'='",0.06,"nM",10.22,,,"UO_0000065",42.01,"0.78","7.69","26.67",0,"CHEMBL714104","Binding affinity for human Melatonin receptor type 1A stably transfected in human embryonic kidney cells (HEK 293) using 2-[125I]iodomelatonin as radioligand","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1136735",1,"Scientific Literature","J Med Chem",2003,"CHEMBL3307715",,,
"CHEMBL10878","AGOMELATINE","4.0",243.31,"0","2.53","1","COc1ccc2cccc(CCNC(C)=O)c2c1","Ki","'='",0.06,"nM",10.22,,,"UO_0000065",42.01,"0.78","7.69","26.67",1,"CHEMBL987963","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in HEK293 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1144204",1,"Scientific Literature","Bioorg Med Chem",2008,"CHEMBL3307715",,,
"CHEMBL2314253",,"None",285.34,"0","2.85","(+/-)-trans-8g","COc1ccc2ccc(OC)c([C@@H]3C[C@H]3NC(C)=O)c2c1","Ki","'='",0.06,"nM",10.22,,,"UO_0000065",35.82,"0.66","7.37","21.49",0,"CHEMBL2318042","Displacement of [125I]2-iodomelatonin from human recombinant MT1 receptor expressed in HEK293 cells after 2 hrs by gamma counting","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL2311490",1,"Scientific Literature","Bioorg Med Chem Lett",2013,"CHEMBL3307715",,,
"CHEMBL1802025",,"None",273.34,"0","1.51","4d","CCc1nn2ccc3c(c2c1CCNC(C)=O)CCO3","Ki","'='",0.062,"nM",10.21,,,"UO_0000065",37.34,"0.70","8.70","18.35",0,"CHEMBL1803861","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1799975",1,"Scientific Literature","J Med Chem",2011,"CHEMBL3308072",,,
"CHEMBL4859295",,"None",297.74,"0","1.84","10b","COc1cc2c(cc1Cl)nc(OC)n2CCNC(C)=O","EC50","'='",0.063,"nM",10.2,,,"UO_0000065",,,,,0,"CHEMBL4834840","Agonist activity at human MT1 receptor expressed in CHO cells assessed as increase in forskolin induced cAMP production incubated at 37 degreeC by HitHunter-cAMP assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4834400",1,"Scientific Literature","J Med Chem",2021,"None",,"AGONIST",
"CHEMBL289233","IODOMELATONIN","None",358.18,"0","2.46","2-iodomelatonin","COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1","Ki","'='",0.068,"nM",10.17,,,"UO_0000065",28.39,"0.77","7.71","18.79",0,"CHEMBL3268962","Displacement of [125I]2-iodomelatonin from human recombinant MT1 receptor expressed in African green monkey COS7 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","COS-7","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3259722",1,"Scientific Literature","J Med Chem",2014,"CHEMBL3307648",,,
"CHEMBL3648350",,"None",256.31,"0","2.60","BDBM103437","CC(=O)NCCC1=CCc2ccc3nc(C)oc3c21","IC50","'='",0.068,"nM",10.17,,"221291","UO_0000065",39.67,"0.73","7.57","18.44",0,"CHEMBL3705070","Binding Assay: Binding assay using melatonin receptors 1 or 2.","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3638653",37,"BindingDB Database",,2013,"None",,,
"CHEMBL3648355",,"None",258.32,"0","2.69","3b","CC(=O)NCCC1CCc2ccc3nc(C)oc3c21","Ki","'='",0.067,"nM",10.17,,,"UO_0000065",39.38,"0.73","7.48","18.45",0,"CHEMBL4835153","Displacement of 2-[125l]-lodomelatonin from human MT1 expressed in CHO cell membrane incubated for 150 mins by radioligand binding assay","B","BAO_0000249","cell membrane format","Homo sapiens","None","None","CHO","Cell membrane",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4834409",1,"Scientific Literature","J Med Chem",2021,"None","TIME = 2.5 hr","AGONIST",
"CHEMBL3648358",,"None",272.35,"0","3.08","3j","CCC(=O)NCCC1CCc2ccc3nc(C)oc3c21","Ki","'='",0.067,"nM",10.17,,,"UO_0000065",37.36,"0.69","7.09","18.45",0,"CHEMBL4835153","Displacement of 2-[125l]-lodomelatonin from human MT1 expressed in CHO cell membrane incubated for 150 mins by radioligand binding assay","B","BAO_0000249","cell membrane format","Homo sapiens","None","None","CHO","Cell membrane",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4834409",1,"Scientific Literature","J Med Chem",2021,"None","TIME = 2.5 hr","AGONIST",
"CHEMBL1774524",,"None",320.39,"0","3.01","20","CC(=O)NCCC1=C(c2cccnc2)Cc2ccc3c(c21)CCO3","Ki","'='",0.069,"nM",10.16,,,"UO_0000065",31.71,"0.58","7.15","19.84",0,"CHEMBL1775434","Displacement of [125I]-2-iodomelatonin from human MT1 receptor expressed on CHO cells by microscintillation counting","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1772997",1,"Scientific Literature","J Med Chem",2011,"CHEMBL3308072",,,
"CHEMBL45","MELATONIN","4.0",232.28,"0","1.86","melatonin","COc1ccc2[nH]cc(CCNC(C)=O)c2c1","EC50","'='",0.06918,"nM",10.16,,,"UO_0000065",,,,,0,"CHEMBL5142150","Agonist activity at human melatonin MT1 receptor stably expressing in human HEK293 cells assessed as inhibition of forskolin-stimulated cAMP accumulation after 30 mins under dark condition by cAMP assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL5137083",1,"Scientific Literature","J Med Chem",2022,"None","TIME = 0.5 hr","AGONIST",
"CHEMBL337024",,"None",327.42,"0","3.80","19b","CCC(=O)NCCC1CCc2c(OC)ccc3ccc(OC)c1c23","Ki","'='",0.07,"nM",10.15,,,"UO_0000065",31.01,"0.58","6.35","21.35",0,"CHEMBL713111","Binding affinity for human melatonin receptor type 1A, expressed in HEK293 cells (2-[125I]iodomelatonin is used as radioligand)","B","BAO_0000219","cell-based format","None","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1133479",1,"Scientific Literature","J Med Chem",2000,"CHEMBL3307715",,,
"CHEMBL1095196",,"None",499.61,"1","5.63","35","COC(=O)Cc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12","Ki","'='",0.07,"nM",10.15,,,"UO_0000065",20.33,"0.37","4.52","13.75",0,"CHEMBL1108334","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1157828",1,"Scientific Literature","Bioorg Med Chem",2010,"CHEMBL3308072",,,
"CHEMBL289233","IODOMELATONIN","None",358.18,"0","2.46","2-[125I]-Iodomelatonin","COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1","Ki","'='",0.08,"nM",10.1,,,"UO_0000065",28.19,"0.77","7.64","18.66",0,"CHEMBL715947","Displacement of 2-[125I]iodomelatonin from human Melatonin receptor type 1A expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1130532",1,"Scientific Literature","Bioorg Med Chem Lett",1997,"CHEMBL3308072",,,
"CHEMBL4114715",,"None",374.48,"0","4.86","BDBM103439","CC(=O)NC/C=C1\CCc2ccc3nc(CCCCc4ccccc4)oc3c21","IC50","'='",0.079,"nM",10.1,,"221293","UO_0000065",26.98,"0.49","5.24","18.32",0,"CHEMBL3705070","Binding Assay: Binding assay using melatonin receptors 1 or 2.","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3638653",37,"BindingDB Database",,2013,"None",,,
"CHEMBL45","MELATONIN","4.0",232.28,"0","1.86","melatonin","COc1ccc2[nH]cc(CCNC(C)=O)c2c1","Ki","'='",0.08,"nM",10.1,,,"UO_0000065",43.47,"0.81","8.24","18.66",0,"CHEMBL715948","Inhibition of the 2-[125I]- iodomelatonin binding to Melatonin receptor type 1A expressed in CHO cells","B","BAO_0000219","cell-based format","None","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1130265",1,"Scientific Literature","J Med Chem",1997,"CHEMBL3308072",,,
"CHEMBL300056",,"None",372.21,"0","2.47","16","COc1ccc2c(c1)c(CCNC(C)=O)c(I)n2C","Ki","'='",0.08,"nM",10.1,,,"UO_0000065",27.13,"0.73","7.63","23.34",0,"CHEMBL713259","Inhibition of 2-[125I]iodomelatonin binding to human Melatonin receptor type 1A expressed in HEK293 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1135933",1,"Scientific Literature","J Med Chem",2002,"CHEMBL3307715",,,
"CHEMBL13985",,"None",540.7,"2","6.37","8","CC(=O)NCCc1cccc2ccc(OCCCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12","Ki","'='",0.08,"nM",10.1,,,"UO_0000065",18.67,"0.34","3.73","13.17",0,"CHEMBL714104","Binding affinity for human Melatonin receptor type 1A stably transfected in human embryonic kidney cells (HEK 293) using 2-[125I]iodomelatonin as radioligand","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1136735",1,"Scientific Literature","J Med Chem",2003,"CHEMBL3307715",,,
"CHEMBL4079759",,"None",280.76,"0","3.07","Chart1, cpd 2","COc1cc2c([C@@H](C)CNC(C)=O)c[nH]c2cc1Cl","Ki","'='",0.07943,"nM",10.1,,,"UO_0000065",35.97,"0.73","7.03","18.66",0,"CHEMBL4002660","Binding affinity to MT1 receptor (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4002541",1,"Scientific Literature","Medchemcomm",2014,"None",,,
"CHEMBL1802022",,"None",321.38,"0","2.61","4a","CC(=O)NCCc1c(-c2ccccc2)nn2ccc3c(c12)CCO3","Ki","'='",0.082,"nM",10.09,,,"UO_0000065",31.38,"0.57","7.48","18.13",0,"CHEMBL1803861","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1799975",1,"Scientific Literature","J Med Chem",2011,"CHEMBL3308072",,,
"CHEMBL45","MELATONIN","4.0",232.28,"0","1.86","Melatonin","COc1ccc2[nH]cc(CCNC(C)=O)c2c1","Ki","'='",0.0823,"nM",10.08,,,"UO_0000065",43.42,"0.81","8.22","18.63",1,"CHEMBL712573","Binding affinity against human Melatonin receptor type 1A (MT1)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1135782",1,"Scientific Literature","J Med Chem",2002,"None",,,
"CHEMBL1802024",,"None",273.34,"0","1.65","4c","CCC(=O)NCCc1c(C)nn2ccc3c(c12)CCO3","Ki","'='",0.083,"nM",10.08,,,"UO_0000065",36.88,"0.69","8.43","18.12",0,"CHEMBL1803861","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1799975",1,"Scientific Literature","J Med Chem",2011,"CHEMBL3308072",,,
